#FromNodeId	ToNodeId	Weight
58175	64173	0.92
69360	2731	0.39
77893	20201	0.72
82260	55642	0.63
17856	55993	0.44
49705	10517	0.67
69710	93755	0.73
7875	35550	0.54
62406	11856	0.09
54919	38211	0.86
79241	99133	0.89
80035	89503	0.92
15522	93285	0.84
62849	93082	0.93
78255	52688	0.82
10307	29849	0.31
83647	95441	0.8
79339	93828	0.41
39775	69285	0.72
62197	95636	0.76
6183	70727	0.02
82701	64172	0.43
70897	85879	0.07
26175	94617	0.94
68241	84240	0.4
49327	42485	0.27
84204	53382	0.19
66924	3750	0.75
15218	97110	0.61
83229	17009	0.19
15254	28342	0.69
13375	55068	0.58
24875	31501	0.44
71306	25205	0.45
52510	85326	0.19
45401	19039	0.89
69238	60014	0.57
35867	74756	0.65
72383	77439	0.19
41782	694	0.4
364	73849	0.08
75449	98639	0.59
19274	69567	0.66
51793	23067	0.41
35231	86872	0.17
16149	10473	0.33
12143	15263	0.91
28267	48024	0.94
3626	53775	0.25
1349	50702	0.97
25497	85643	0.76
89199	97975	0.4
52520	52933	0.28
85464	1835	0.14
18830	97397	0.77
63860	92434	0.66
76471	51092	0.87
45175	54467	0.97
91009	17712	0.71
71437	82304	0.01
65314	13507	0.71
89846	84099	0.72
84362	5263	0.55
4792	47830	0.31
17365	67949	0.8
27852	56409	0.7
36902	61394	0.46
19816	25911	0.51
21613	23499	0.39
90538	80180	0.39
1181	83523	0.86
73527	78185	0.31
98497	29074	0.87
86303	73978	0.27
23618	81269	0.04
46065	48763	0.19
70345	79145	0.02
58538	98453	0.37
33947	96960	0.97
62059	82322	0.07
46042	57396	0.13
55720	93118	0.06
61926	44792	0.28
41346	82820	0.22
23923	99668	0.92
84052	33562	0.46
90054	41943	0.88
51278	36651	0.45
9354	78720	0.99
45415	74657	0.43
93914	73896	0.24
47903	20935	0.63
10785	96508	0.75
38	49482	0.93
41053	55184	0.69
45155	26105	0.64
66037	38270	0.66
82359	81635	0.77
69718	6499	0.24
45448	8590	0.69
35717	78413	0.97
20110	83536	0.02
71266	64349	0.99
19681	1297	0.31
6033	50579	0.05
49190	89738	0.31
73543	31642	0.32
78258	30453	0.3
15541	21226	0.38
45468	75447	0.64
72169	77918	0.65
9047	43765	0.05
38782	23726	0.96
9525	3048	0.99
6718	95662	0.48
89677	80342	0.52
20083	11448	0.6
55434	27536	0.76
86800	618	0.14
76680	99665	0.3
55836	88210	0.6
36869	29499	0.99
95936	84889	0.03
56022	69156	0.52
35218	79405	0.11
89169	68093	0.08
11902	42540	0.08
5089	48787	0.88
66753	41149	0.11
67705	4029	0.42
43487	28634	0.56
99503	68757	0.48
70240	42973	0.16
79842	72101	0.79
59119	78171	0.49
6593	73511	0.65
62532	51726	0.84
93548	67195	0.28
57244	92790	0.66
67690	25830	0.96
82657	80574	0.7
16115	23566	0.74
32964	86520	0.26
51476	32847	0.12
6055	47989	1.0
64954	45178	0.08
34124	19874	0.29
24664	46688	0.86
89077	86447	0.41
38732	89008	0.06
77301	55666	0.76
78405	40215	0.63
55159	24301	0.84
99939	94701	0.92
37124	83920	0.14
42403	74736	0.7
84976	47071	0.39
55462	55555	0.52
41879	12368	0.74
3186	5484	0.17
29772	38233	0.57
10633	39481	0.89
8602	84791	0.66
86165	20282	0.45
89705	40555	0.28
61699	42408	0.5
35047	78207	0.18
22257	32580	0.15
32360	11268	0.74
34768	39489	0.86
69440	25229	0.38
32933	5187	0.96
28191	51101	0.54
96617	86154	0.95
83459	36527	0.13
74826	70330	0.17
75671	59077	0.13
40524	91800	0.12
39725	70575	0.8
28599	32809	0.35
10041	31240	0.77
37340	30711	0.82
72280	58588	0.46
49714	52201	0.25
65935	41473	0.86
43269	39460	0.2
22584	26507	0.22
83797	99461	0.8
9999	1734	0.52
93529	44008	0.75
54960	87379	0.56
59761	70678	0.07
72143	55497	0.57
50070	81620	0.55
65855	15558	0.19
2762	85635	0.27
12156	83291	0.82
98452	61742	0.86
70808	30249	0.29
63437	46276	0.14
58548	14782	0.75
60484	78313	0.9
33591	67145	0.69
43554	45438	0.48
61637	91679	0.06
9205	98564	0.23
41239	98607	0.71
97557	66278	0.26
19589	17488	0.15
7922	27068	0.78
19682	20321	0.44
92733	61096	0.46
83686	89695	0.9
86634	61743	0.66
72202	6122	0.06
51787	30899	0.69
99422	57525	0.26
35923	17836	0.62
89683	70325	0.39
47346	85329	0.15
43219	60553	0.53
58643	77062	0.43
91202	13347	0.28
76066	58899	0.41
55844	6075	0.13
62598	54434	0.88
34897	23104	0.79
86053	49595	0.87
14529	13249	0.13
94537	34212	0.74
20416	22304	0.26
83821	23898	0.59
74069	3949	0.11
77545	71314	0.86
26925	70801	0.08
72627	98213	0.73
89294	74577	0.09
26137	76927	0.6
74005	86638	0.03
56540	9122	0.27
88064	39422	0.31
33328	85531	0.58
65226	37827	0.27
75889	71802	0.35
61878	54435	0.43
234	16492	0.55
78996	40451	0.01
71533	78917	0.31
31448	27763	0.73
29180	18420	0.41
27501	39918	0.53
6832	26469	0.75
65534	15978	0.51
62976	85923	0.93
74571	64284	0.95
91406	37000	0.95
89468	88783	0.17
67522	17556	0.62
41399	21679	0.52
43555	76911	0.75
27182	94339	0.75
53248	96415	0.63
20471	61478	0.95
50136	61412	0.8
96046	33821	0.37
66961	64479	0.82
51432	668	0.29
26085	19113	0.78
25058	38015	0.68
21771	575	0.06
41622	16655	0.32
62797	51812	0.16
11410	37247	0.34
96264	79155	0.73
22929	85212	0.49
41435	21208	0.45
27612	96314	0.63
88435	26319	0.27
59361	82309	0.57
4943	36834	0.38
20266	45985	0.02
99798	73942	0.49
79391	64932	0.3
51016	35252	0.14
79775	47088	0.32
3628	29662	0.35
75191	11390	0.99
24309	89670	0.08
20359	53673	0.33
30721	56726	0.25
5938	45263	0.71
29849	8243	0.05
18713	93193	0.11
82861	94396	0.11
95956	19110	0.03
9877	16615	0.8
1140	44105	0.27
62934	22381	0.98
99671	77814	0.18
73406	67649	0.91
51890	14475	0.6
2315	76967	0.25
29469	14291	0.98
99840	83065	0.01
85385	76263	0.88
21105	46678	1.0
83306	63491	0.47
81589	58658	0.26
11488	41124	0.69
28963	72704	0.22
57339	64692	0.89
37299	5130	0.3
76705	40008	0.06
50367	17742	0.99
42656	94565	0.1
80014	66979	0.54
10535	31612	0.23
94463	14143	0.35
15146	75967	0.35
1018	33181	0.05
42476	5335	0.85
41118	90427	0.72
66946	71005	0.18
40729	99868	0.54
67040	63017	0.73
75060	34947	0.57
55765	95743	0.32
54638	6263	0.06
58510	98714	0.5
36959	10334	0.87
2215	82140	0.47
10179	7529	0.18
93676	2847	0.19
52460	44973	0.72
15667	49459	0.25
65091	74803	0.68
28846	81608	0.9
77547	23083	0.78
90198	5516	0.19
22347	30835	0.62
21868	20234	0.78
45048	81566	0.54
82911	65103	0.85
76158	72512	0.24
20541	65406	0.75
53309	68335	0.76
89374	98408	0.85
55151	95467	0.81
57708	89956	0.51
15850	37294	0.72
88891	76105	0.52
6135	30964	0.57
11124	24418	0.08
24173	5254	0.59
7116	37571	0.03
68555	27666	0.67
78992	92116	0.02
10153	14985	0.62
35207	45975	0.67
52896	21302	0.45
55202	4863	0.18
94092	72085	0.46
1872	84887	0.02
50303	13888	0.74
55271	94830	0.59
58537	89644	0.85
46353	64627	0.14
65430	99820	0.23
87517	98199	0.46
98547	9023	0.7
25669	87054	0.34
34718	95443	0.38
98592	75342	0.68
52912	69572	0.3
53799	96351	0.3
79273	86607	0.62
90986	15676	0.77
88044	11745	0.58
67372	25779	0.91
18620	60331	0.56
55708	40980	0.27
46235	52343	0.27
94404	56298	0.28
39184	93269	0.07
87763	77989	0.76
21762	37362	0.76
98691	64488	0.34
16616	14278	0.02
93243	13132	0.76
19113	87697	0.1
52028	60385	0.7
62044	68670	0.66
74490	77099	0.95
60103	40411	0.38
98270	23725	0.16
34703	682	0.8
93939	84080	0.55
44847	26447	0.71
72980	63959	0.18
88023	7929	0.77
47181	86792	0.75
61924	56761	0.93
28980	13675	0.27
99955	96605	0.41
77865	75914	0.23
50347	1249	0.35
51212	72724	0.17
48146	87921	0.39
81522	36714	0.85
66650	22055	0.12
92168	24632	0.68
85746	68071	0.22
60217	39282	0.35
23266	58011	0.33
31748	61951	0.27
687	44231	0.17
31693	37066	0.82
99240	73883	0.69
71609	9137	0.98
10992	5440	0.99
38504	35155	0.86
27746	47332	0.8
40721	40009	0.69
45563	55380	0.77
65342	76188	0.89
5839	42837	0.91
28074	79555	0.02
60346	78318	0.08
53413	45457	0.7
52022	32386	0.34
63990	82530	0.25
93575	76116	0.52
77379	52551	0.19
12235	67290	0.77
56628	80077	0.5
36411	7093	0.95
62627	65545	0.44
4065	80343	0.98
64172	38474	0.76
65664	44	0.59
79250	16171	0.36
35328	8293	0.66
21389	40450	0.37
21657	95767	0.55
26753	46483	0.66
73601	12525	0.5
49245	84684	0.23
12058	97755	0.72
47428	92897	0.5
36828	22607	0.31
27610	65975	0.8
51628	4885	0.83
99172	49352	0.65
29545	8013	0.24
12965	18988	0.62
15759	23765	0.45
10139	88602	0.33
49706	49052	0.8
26685	80925	0.37
91121	45377	0.29
65141	7211	0.24
41392	30265	0.06
95013	86699	0.4
82233	80092	0.39
78172	9604	0.41
47677	49134	0.86
60061	69115	0.57
17198	77152	0.88
8235	87559	0.76
97398	24404	0.13
20287	96497	0.2
42649	15970	0.17
31451	67377	0.97
51936	99307	0.3
66716	86945	0.13
90504	83500	0.58
16933	67139	0.13
65366	10921	0.69
27765	22321	0.26
10064	76430	1.0
10727	79839	0.93
77573	39442	0.32
61278	4794	0.8
97878	18890	1.0
82488	74460	0.84
32937	35319	0.49
39217	63175	0.55
73776	47746	0.4
86148	59914	0.76
24677	88832	0.35
18963	3749	0.84
80374	44334	0.09
29799	71143	0.48
70248	7614	0.65
60146	96694	0.52
56693	54083	0.21
31388	73473	0.29
30315	13231	0.5
30061	23756	0.12
78386	3305	0.59
75263	21553	0.37
73585	77526	0.75
73239	68839	0.4
71776	34661	0.13
7967	57513	0.15
24835	39052	0.18
4234	28476	0.89
59580	48946	0.7
40069	49286	0.54
15424	58521	0.85
40475	97356	0.65
94059	47768	0.01
20489	20130	0.95
38448	13445	0.68
91914	30978	0.54
20307	63880	0.52
29122	19369	0.26
36579	25537	0.88
53102	70426	0.71
58293	94011	0.01
5941	80574	0.58
72905	3673	0.72
48987	69055	0.52
80197	3391	0.46
61296	23773	0.56
22105	26424	0.6
18831	16746	0.97
78813	51696	0.09
36056	14467	0.13
42940	2589	0.47
85089	44633	0.43
70009	17699	0.23
55766	43127	0.97
51368	20414	0.03
71741	37128	0.93
62082	41555	0.47
80480	76124	0.56
32638	76400	0.7
89332	27876	0.99
9949	95334	0.02
57401	10061	0.54
54093	44070	0.22
93166	46879	0.05
64606	49817	0.98
44943	27013	0.57
65333	42537	0.2
30109	76029	0.47
29142	51974	0.6
80997	32603	0.53
28078	32068	0.21
43208	97858	0.95
70875	99731	0.74
49357	8551	0.83
31648	66379	0.81
40420	89991	0.55
6282	23656	0.92
59789	90104	0.74
51251	85034	0.44
54442	77026	0.72
74088	73862	0.34
72310	71040	0.14
23409	55552	0.93
44540	70416	0.37
39786	44292	0.05
16793	56226	0.82
93458	26274	0.37
72644	98247	0.44
73249	49613	0.51
97855	83847	0.89
29319	74330	0.49
10382	91647	0.48
73270	5270	0.19
80968	98818	0.33
39880	60478	0.82
2940	72317	0.74
6517	20517	0.32
37549	68258	0.27
89155	53478	0.55
36304	9298	0.25
5524	39047	0.5
81012	83681	0.32
21564	47661	0.41
30243	77668	0.81
3161	67559	0.82
53528	75110	0.87
65232	66331	0.62
55091	99409	0.19
35984	22693	0.36
18671	61014	0.14
31476	38883	0.37
5128	54873	0.47
54876	93855	0.41
13698	31433	0.53
65332	5156	0.12
55457	30498	0.37
13399	16168	0.33
57008	45325	0.96
94422	15795	0.86
80623	15079	0.6
7363	98580	0.97
50631	53898	0.2
70005	97674	0.52
74339	24837	0.14
3549	7748	0.26
31003	15529	0.33
14818	17674	0.23
24225	21572	0.61
78686	12775	0.43
2064	6733	0.68
56606	19613	0.71
67470	35011	0.87
30867	1683	0.42
76380	4395	0.69
86209	38331	0.52
71228	80464	0.82
21778	80587	0.05
54732	94534	0.64
62278	69623	0.76
37698	35739	0.89
86988	54061	0.51
94851	51649	0.82
36058	20466	0.06
84251	71279	0.85
12851	57180	0.83
36367	37487	0.19
34913	51709	0.74
35862	31992	0.7
15959	60094	0.37
26282	52187	0.83
23864	27215	0.83
85093	68502	0.54
54838	91163	0.27
39811	52089	0.47
17461	15593	0.37
40574	24575	0.95
68647	84339	0.93
27651	74731	0.57
64504	64372	0.23
13172	73723	0.83
60264	58455	0.77
46684	21105	0.94
407	28234	0.7
44656	29130	0.68
84369	78130	0.04
74396	43559	0.89
74700	16945	0.45
71651	56615	0.23
45429	25768	0.4
73958	65888	0.93
75487	17919	0.61
44178	42340	0.09
37676	39353	1.0
98816	36259	0.18
95440	86089	0.82
1064	11072	0.73
48461	46268	0.39
45538	13683	0.1
24645	20752	0.43
98757	88332	0.22
17754	5473	0.2
45854	20459	0.06
15752	54063	0.27
95560	24728	0.31
30866	53823	0.56
95014	82262	0.14
12998	89880	0.56
22360	67754	0.29
50178	13817	0.45
59703	68673	0.8
38465	34637	0.53
19381	30876	0.14
52600	73611	0.29
29515	80440	0.16
60173	84427	0.71
97839	1493	0.08
84871	90176	0.08
67556	27389	0.19
699	96230	0.49
7589	44274	0.75
84287	77161	0.88
37122	37719	0.64
43737	46564	0.52
97385	75085	0.71
18939	87060	0.75
70105	47516	0.16
14742	41989	0.07
56754	64128	0.25
30749	73853	0.31
60470	8987	0.09
33988	18748	0.08
46365	91914	0.69
40836	64970	0.96
87801	26579	0.36
17707	70878	0.39
19669	99634	0.87
53413	35752	0.4
8572	89160	0.57
75775	97070	0.82
54652	23922	0.48
92446	82814	0.92
3336	79936	0.45
79502	75935	0.06
23404	36153	0.58
83594	80833	0.36
71718	44902	0.71
23986	24832	0.05
46205	51169	0.26
64769	16167	0.1
2075	57825	0.46
11104	52605	0.9
43019	13762	0.74
83857	92773	0.48
25465	22260	0.38
85629	16215	0.89
74035	52288	0.2
41511	3526	0.94
69718	83255	0.05
57401	33288	0.96
97914	66808	0.57
8061	36394	0.26
65080	533	0.21
505	53011	0.89
2452	61783	0.63
17917	46432	0.93
65676	75236	0.48
5390	52646	0.07
29948	34878	0.22
27134	26801	0.25
11132	83521	0.66
7678	38004	0.94
93288	70832	0.68
45735	949	0.44
40239	89438	0.88
38164	79503	0.05
86086	13186	0.73
15366	38336	0.51
28317	69901	0.01
15922	9836	0.17
34861	22549	0.57
87057	67136	0.99
23606	14223	0.17
43349	3884	0.5
87728	3269	0.86
8073	71689	0.99
21279	10275	0.72
34155	54206	0.48
97615	98094	0.34
49435	64516	0.62
76664	90248	0.59
85536	10293	0.8
7209	51973	0.33
71874	49360	0.7
1768	95079	0.13
80504	4293	0.17
235	62789	0.46
95563	59837	0.04
99910	22311	0.23
50689	8574	0.02
77799	21315	0.11
90221	7473	0.48
47570	60872	0.61
32630	43496	0.82
41091	95551	0.57
41288	71508	0.79
18765	54450	0.07
3559	71206	0.53
53643	52870	0.56
62369	84234	0.4
84352	75648	0.98
87110	92273	0.66
32739	73709	0.04
36131	17229	0.28
6505	29023	0.81
71305	44112	0.6
25344	41360	0.19
80972	75327	0.13
82929	81413	0.68
47157	18896	0.58
42888	10001	0.77
56762	98837	0.57
54561	72151	0.03
48971	94083	0.62
21861	61129	0.82
22076	62463	0.43
5735	34450	0.59
66745	63601	0.8
22091	12579	1.0
58017	35201	0.27
91353	67869	0.75
39398	78146	0.35
54144	3031	0.04
33040	78605	0.09
55108	1042	0.11
52016	72811	0.89
71376	89592	0.83
36595	50075	0.7
50493	26952	0.75
57445	9964	0.01
17273	14280	0.11
98012	51921	0.38
39184	64888	0.25
69141	66243	0.96
96979	97293	0.46
53416	99068	0.79
94974	41124	0.64
47500	95011	0.87
81560	37534	0.58
78410	69146	0.54
62235	31561	1.0
40453	92192	0.72
84917	88860	0.58
74583	39388	0.6
30118	60911	0.72
46474	93832	0.5
16223	4149	0.99
233	12568	0.29
4294	25613	0.47
55182	44325	0.51
81953	7776	0.91
16988	86152	0.88
81653	99164	0.8
46806	95216	0.21
57795	36768	0.93
23249	10295	0.19
22348	79310	0.65
84229	76716	0.39
81051	87621	0.54
75377	41138	0.08
93704	2314	0.32
88988	42550	0.65
57647	69958	0.56
40440	77595	0.09
67002	76441	0.4
72224	89541	0.63
53173	3222	0.72
13058	42305	0.42
91913	13921	0.66
13522	8616	0.05
67024	95206	0.54
55992	29821	0.01
67257	14632	0.42
17814	16840	0.95
45260	44806	0.82
91464	40452	0.37
71466	8841	0.92
30633	79914	0.91
52502	61471	0.44
39678	95765	1.0
96288	91750	0.39
64485	56920	0.72
46871	11872	0.74
30813	22093	0.9
59378	76047	0.65
7838	69694	0.63
46973	37005	0.46
53527	66533	0.12
14183	17359	0.17
62998	68586	0.06
67973	88565	0.34
465	75057	0.68
6887	14494	0.99
71278	54455	0.35
6490	43130	0.86
28306	82414	0.31
71163	26091	0.69
60946	90226	0.97
30101	5105	0.77
85864	97521	0.69
21924	6588	0.79
47106	52960	0.58
24314	29236	0.28
5441	91044	0.36
56983	33402	0.08
72546	18594	0.6
67740	38280	1.0
74267	90177	0.74
75121	41667	0.18
33352	17137	0.13
50802	82998	0.28
9374	15029	0.67
41963	20493	0.83
37204	42835	0.76
20316	28247	0.37
91047	79894	0.83
98838	5719	0.11
73561	88481	0.91
30939	12762	0.02
5766	57501	0.63
72956	67405	0.9
91349	45675	0.99
84320	37744	0.46
48515	28776	0.29
43569	32641	0.59
97077	37568	0.85
95047	13464	0.01
55420	38833	0.24
33723	64643	0.65
16328	54252	0.18
75673	74705	0.18
43531	61843	0.02
96047	67769	0.13
38006	29036	0.06
48414	14521	0.62
13242	51269	0.06
26969	57689	0.29
86953	55356	0.26
90677	73502	0.37
74584	72805	0.55
25273	17628	0.98
24701	56924	0.87
48538	4822	0.18
88785	86832	0.32
64492	14675	0.56
18123	9893	0.75
79553	57230	0.94
89494	67617	0.24
34567	94323	0.56
96416	80489	0.49
32398	78196	0.45
41899	91151	0.68
36724	40717	0.32
79030	4190	0.54
16809	76318	0.87
75711	92268	0.76
97172	7364	0.48
92034	44158	0.9
45263	11449	0.11
74645	61076	0.94
84428	68264	0.65
38246	66619	0.8
45218	15379	0.69
85234	49626	0.93
32425	97224	0.23
44898	96941	0.3
38196	74005	0.04
3487	29649	0.34
19325	69263	0.82
61895	48760	0.31
43056	30036	0.99
84974	95351	0.43
46423	11176	0.24
593	82604	0.2
47071	75908	0.43
93118	91200	0.21
58033	19531	0.11
21745	85691	0.47
95579	71231	0.27
10667	9994	0.9
63291	73676	0.2
8899	70891	0.74
45779	24513	0.45
97312	21428	0.11
90115	86954	0.39
21100	53474	0.09
15282	3024	0.1
82901	54015	0.7
31119	92841	0.81
38742	93059	0.23
56818	33387	0.33
13184	49902	0.58
42151	50908	0.85
59829	46986	0.2
74402	71208	0.24
50468	75612	0.81
54351	74683	0.81
90549	34633	0.48
14019	35362	0.52
88631	12934	0.05
84020	97145	0.28
51176	55010	0.55
19256	14752	0.87
72642	81205	0.95
93131	56900	0.91
90888	84062	0.51
76955	29292	0.67
97716	16469	0.02
77480	26788	0.15
53543	63070	0.57
37060	12604	0.85
46270	23155	0.66
96545	79501	0.25
85252	81115	0.89
32833	33747	0.14
91015	31528	0.33
41333	2627	0.73
67662	37886	0.2
21987	36187	0.89
43884	59546	0.09
83199	29564	0.58
35410	65232	0.45
86382	69781	0.61
47176	12749	1.0
89820	42170	0.25
50251	91494	0.18
32344	92132	0.6
1016	84433	0.63
68956	38527	0.47
56494	47850	0.24
98134	5148	0.87
32325	11610	0.88
12323	75533	0.49
61437	90677	0.49
17467	67589	0.41
43090	66624	0.02
49024	32648	0.76
77379	97354	0.12
30256	80829	0.19
23405	64365	0.49
14877	68456	0.17
88094	53229	0.58
29360	98109	0.84
7034	78010	0.73
83590	37016	0.1
93258	14320	1.0
18341	88099	0.23
83631	10792	0.51
48292	25618	0.47
92755	29548	0.78
13930	77705	0.04
25329	29592	0.78
27784	44457	0.52
93180	78398	0.52
69089	43192	0.22
98982	59802	0.11
20659	12175	0.59
46557	39287	0.8
13687	13597	0.26
73980	20089	0.18
31884	68208	0.39
63240	5775	0.3
99384	49099	0.01
39848	15144	0.29
20462	23508	0.49
3155	11479	0.6
3017	97373	1.0
58235	12957	0.75
80803	57217	0.08
564	52240	0.99
64446	93372	0.35
83483	13030	0.35
47224	19984	0.75
16253	31108	0.71
43382	4743	0.13
8169	83237	0.78
64655	58193	0.23
45148	77587	0.15
60261	49996	0.84
47124	19077	0.28
18490	25515	0.77
18344	85501	0.49
33758	79330	0.96
73107	51873	0.74
66970	68618	0.81
15340	3895	0.7
5291	71776	0.12
25505	55959	0.29
37118	16394	0.96
50552	9967	0.78
69879	59552	0.19
22322	26006	0.81
28513	4601	0.92
51168	34859	0.42
6664	32524	0.86
4015	77471	0.81
96663	87347	0.41
20754	44268	0.28
98451	70414	0.33
82629	643	0.97
94087	99682	0.8
28516	96262	0.74
91429	95768	0.83
15069	17696	0.48
52109	25	0.09
13138	18898	0.53
57444	27051	0.6
99208	53829	0.94
93803	79211	0.38
2451	88461	0.49
10525	43263	0.77
59413	85294	0.2
16991	6036	0.68
65760	43461	0.32
60527	57651	0.54
60174	81931	0.21
35591	73516	0.41
27748	80983	0.66
63303	52997	0.94
5824	30808	0.87
70209	25481	0.25
30158	56435	0.64
64400	39817	0.37
74303	32143	0.05
29065	55496	0.6
50340	25968	0.78
75465	10709	0.73
87048	11200	0.52
81013	25976	0.27
30378	18663	0.15
65261	18152	0.6
92287	94031	0.49
40757	8555	0.08
17969	31362	0.96
13974	70120	1.0
51563	68271	0.14
78169	82421	0.11
65726	20651	0.35
90696	56751	0.62
98006	15151	0.05
22273	42729	0.54
76332	41892	0.18
31262	33382	0.34
5488	30345	0.5
54441	94046	0.08
5394	50577	0.3
38008	16838	0.16
70233	32241	0.87
86197	9830	0.95
14328	61488	0.11
21320	44335	0.62
14660	2633	0.11
63107	37050	0.52
63700	79292	0.45
84404	10407	0.68
47892	3951	0.39
21685	55339	0.03
35787	55214	0.81
77107	3536	0.53
63718	4373	0.12
51910	2160	0.64
64312	43924	0.64
7026	9901	0.03
42169	53795	0.55
53838	75958	0.21
1325	35512	0.49
54280	38699	0.04
28537	9752	0.2
64001	96957	0.13
6089	55495	0.03
48727	68496	0.58
60065	75080	0.74
63611	33881	0.9
34558	39214	0.52
90528	3773	0.28
69814	60005	0.36
22862	73758	0.23
40500	82194	0.95
44564	35348	0.66
1516	58582	0.51
46156	36697	0.13
14187	92312	0.52
77750	59091	0.81
24595	50299	0.83
32821	37797	0.35
74525	98396	0.81
77864	43839	0.34
33722	2161	0.55
71060	80196	0.59
55011	58605	0.09
73496	45837	0.39
79408	32585	0.14
8038	25862	0.07
52305	62896	0.85
97843	2679	0.47
85252	9442	0.32
7454	65242	0.7
42444	20080	0.34
3559	83	0.95
10678	26841	0.86
8192	63284	0.94
4200	5818	0.3
6195	95722	0.68
4364	49607	0.27
30230	1658	0.37
56843	98719	0.83
40644	68312	0.2
63777	48549	0.89
23054	60944	0.27
41935	45013	0.84
20150	10459	0.2
22099	7941	0.78
14257	23603	0.61
66316	72000	0.82
95644	90808	0.07
29226	19792	0.18
19127	18763	0.75
34190	43742	0.52
10543	1866	0.02
2930	96272	0.81
47515	93820	0.27
70994	88655	0.53
80681	90957	0.73
90622	84701	0.79
87358	38	0.85
26642	17058	0.04
62898	24930	0.47
19163	43172	0.32
76417	38696	1.0
49482	89267	0.39
88848	39273	0.74
66028	55872	0.33
13649	48627	0.17
62474	33128	0.16
52927	14791	0.95
14903	72246	0.69
8270	48355	0.7
68008	8625	0.25
17362	27497	0.54
87428	64188	0.64
52231	70690	0.02
67490	12765	0.53
71073	96658	0.07
40605	14131	0.03
92325	75328	0.53
58183	8259	0.39
57202	45414	0.95
85085	91168	0.16
51947	66507	0.64
62145	63799	0.07
8013	85502	0.4
28538	17015	0.93
54681	34733	0.56
50021	31376	0.51
93640	12662	0.64
63531	77216	0.1
64244	49396	0.98
56621	97786	0.95
33704	1266	0.25
13267	87001	0.65
53353	74959	0.51
81517	63891	0.25
92188	33007	0.33
24058	45213	0.88
37784	21366	0.38
50012	44018	0.75
91419	97920	0.02
24903	17333	0.04
83745	82875	0.82
11726	97324	0.33
11642	23544	0.73
15566	90324	0.01
93065	48747	0.56
32355	68579	0.07
58765	47198	0.85
17432	22292	0.13
50312	22741	0.82
97756	14162	0.01
80740	38640	0.48
99495	58572	0.45
78882	8105	0.78
63137	51778	0.52
12706	60399	0.41
46363	13604	0.37
87312	51831	0.12
84454	21373	0.59
25709	73437	0.66
89101	90540	0.44
80717	718	0.84
80596	33866	0.49
74340	71623	0.6
76819	39544	0.66
67796	2594	0.61
18509	84791	0.7
63217	93849	0.77
34004	75177	0.86
20496	8695	0.16
9941	35330	0.6
95332	25258	0.04
38046	19303	0.2
89701	58508	0.47
12854	94162	0.6
72320	51788	0.88
59481	8417	0.08
34842	37818	0.47
26772	39385	0.62
39028	638	0.56
23209	65307	0.1
55832	78292	0.99
20441	79783	0.34
43745	96095	0.85
15351	32260	0.88
23225	97738	0.74
91348	21454	0.97
80631	58725	0.61
8866	95863	0.64
47734	9521	0.1
48184	82937	0.14
85252	20283	0.87
71059	89803	0.22
17183	2829	0.24
32266	52731	0.43
74325	79418	0.19
25803	28256	0.75
75798	17419	0.94
83085	44100	0.19
58449	86968	0.76
76219	37119	0.51
